"locale","kind","key"
"es","missing","translation.marketing.features.platforms.desc"
"es","missing","translation.marketing.features.viral.title"
"es","missing","translation.marketing.features.viral.desc"
"es","missing","translation.marketing.features.hooks.title"
"es","missing","translation.marketing.features.hooks.desc"
"es","missing","translation.marketing.features.carousel.title"
"es","missing","translation.marketing.features.carousel.desc"
"es","missing","translation.marketing.features.repurpose.title"
"es","missing","translation.marketing.features.repurpose.desc"
"es","missing","translation.marketing.features.style.title"
"es","missing","translation.marketing.features.style.desc"
"es","missing","translation.marketing.features.images.title"
"es","missing","translation.marketing.features.images.desc"
"es","missing","translation.marketing.howItWorks.badge"
"es","missing","translation.marketing.howItWorks.title"
"es","missing","translation.marketing.howItWorks.subtitle"
"es","missing","translation.marketing.howItWorks.step1.title"
"es","missing","translation.marketing.howItWorks.step1.desc"
"es","missing","translation.marketing.howItWorks.step2.title"
"es","missing","translation.marketing.howItWorks.step2.desc"
"es","missing","translation.marketing.howItWorks.step3.title"
"es","missing","translation.marketing.howItWorks.step3.desc"
"es","missing","translation.marketing.platforms.linkedin.desc"
"es","missing","translation.marketing.platforms.twitter.desc"
"es","missing","translation.marketing.platforms.instagram.desc"
"es","missing","translation.marketing.platforms.facebook.desc"
"es","missing","translation.marketing.platforms.tiktok.desc"
"es","missing","translation.marketing.platforms.pinterest.desc"
"es","missing","translation.marketing.platformShowcase.title"
"es","missing","translation.marketing.platformShowcase.subtitle"
"es","missing","translation.marketing.pricing.title"
"es","missing","translation.marketing.pricing.subtitle"
"es","missing","translation.marketing.pricing.month"
"es","missing","translation.marketing.pricing.popular"
"es","missing","translation.marketing.pricing.viewFull"
"es","missing","translation.marketing.pricing.free.name"
"es","missing","translation.marketing.pricing.free.f1"
"es","missing","translation.marketing.pricing.free.f2"
"es","missing","translation.marketing.pricing.free.f3"
"es","missing","translation.marketing.pricing.free.f4"
"es","missing","translation.marketing.pricing.free.cta"
"es","missing","translation.marketing.pricing.pro.name"
"es","missing","translation.marketing.pricing.pro.f1"
"es","missing","translation.marketing.pricing.pro.f2"
"es","missing","translation.marketing.pricing.pro.f3"
"es","missing","translation.marketing.pricing.pro.f4"
"es","missing","translation.marketing.pricing.pro.cta"
"es","missing","translation.marketing.pricing.business.name"
"es","missing","translation.marketing.pricing.business.f1"
"es","missing","translation.marketing.pricing.business.f2"
"es","missing","translation.marketing.pricing.business.f3"
"es","missing","translation.marketing.pricing.business.f4"
"es","missing","translation.marketing.pricing.business.cta"
"es","missing","translation.marketing.testimonials.title"
"es","missing","translation.marketing.testimonials.subtitle"
"es","missing","translation.marketing.testimonials.t1.quote"
"es","missing","translation.marketing.testimonials.t1.role"
"es","missing","translation.marketing.testimonials.t2.quote"
"es","missing","translation.marketing.testimonials.t2.role"
"es","missing","translation.marketing.testimonials.t3.quote"
"es","missing","translation.marketing.testimonials.t3.role"
"es","missing","translation.marketing.faqPreview.title"
"es","missing","translation.marketing.faqPreview.q1"
"es","missing","translation.marketing.faqPreview.a1"
"es","missing","translation.marketing.faqPreview.q2"
"es","missing","translation.marketing.faqPreview.a2"
"es","missing","translation.marketing.faqPreview.q3"
"es","missing","translation.marketing.faqPreview.a3"
"es","missing","translation.marketing.faqPreview.q4"
"es","missing","translation.marketing.faqPreview.a4"
"es","missing","translation.marketing.faqPreview.viewAll"
"es","missing","translation.marketing.finalCta.badge"
"es","missing","translation.marketing.finalCta.title"
"es","missing","translation.marketing.finalCta.subtitle"
"es","missing","translation.marketing.finalCta.cta"
"es","missing","translation.marketing.finalCta.note"
"es","missing","translation.marketing.footer.product"
"es","missing","translation.marketing.footer.features"
"es","missing","translation.marketing.footer.pricing"
"es","missing","translation.marketing.footer.faq"
"es","missing","translation.marketing.footer.changelog"
"es","missing","translation.marketing.footer.roadmap"
"es","missing","translation.marketing.footer.tools"
"es","missing","translation.marketing.footer.viralLibrary"
"es","missing","translation.marketing.footer.hookGenerator"
"es","missing","translation.marketing.footer.carouselCreator"
"es","missing","translation.marketing.footer.repurposer"
"es","missing","translation.marketing.footer.imageGen"
"es","missing","translation.marketing.footer.company"
"es","missing","translation.marketing.footer.about"
"es","missing","translation.marketing.footer.blog"
"es","missing","translation.marketing.footer.contact"
"es","missing","translation.marketing.footer.careers"
"es","missing","translation.marketing.footer.legal"
"es","missing","translation.marketing.footer.privacy"
"es","missing","translation.marketing.footer.terms"
"es","missing","translation.marketing.footer.cookies"
"es","missing","translation.marketing.footer.gdpr"
"es","missing","translation.marketing.footer.newsletterTitle"
"es","missing","translation.marketing.footer.newsletterDesc"
"es","missing","translation.marketing.footer.emailPlaceholder"
"es","missing","translation.marketing.footer.subscribe"
"es","missing","translation.marketing.footer.subscribed"
"es","missing","translation.marketing.footer.madeWithAI"
"es","missing","translation.marketing.footer.madeWith"
"es","missing","translation.marketing.footer.andAI"
"es","missing","translation.pricing.badge"
"es","missing","translation.pricing.title"
"es","missing","translation.pricing.subtitle"
"es","missing","translation.pricing.monthly"
"es","missing","translation.pricing.yearly"
"es","missing","translation.pricing.save20"
"es","missing","translation.pricing.perMonth"
"es","missing","translation.pricing.youSave"
"es","missing","translation.pricing.year"
"es","missing","translation.pricing.mostPopular"
"es","missing","translation.pricing.includes"
"es","missing","translation.pricing.free.name"
"es","missing","translation.pricing.free.desc"
"es","missing","translation.pricing.free.cta"
"es","missing","translation.pricing.free.f1"
"es","missing","translation.pricing.free.f2"
"es","missing","translation.pricing.free.f3"
"es","missing","translation.pricing.free.f4"
"es","missing","translation.pricing.free.f5"
"es","missing","translation.pricing.free.f6"
"es","missing","translation.pricing.free.f7"
"es","missing","translation.pricing.free.f8"
"es","missing","translation.pricing.free.f9"
"es","missing","translation.pricing.free.f10"
"es","missing","translation.pricing.free.f11"
"es","missing","translation.pricing.free.f12"
"es","missing","translation.pricing.pro.name"
"es","missing","translation.pricing.pro.desc"
"es","missing","translation.pricing.pro.cta"
"es","missing","translation.pricing.pro.f1"
"es","missing","translation.pricing.pro.f2"
"es","missing","translation.pricing.pro.f3"
"es","missing","translation.pricing.pro.f4"
"es","missing","translation.pricing.pro.f5"
"es","missing","translation.pricing.pro.f6"
"es","missing","translation.pricing.pro.f7"
"es","missing","translation.pricing.pro.f8"
"es","missing","translation.pricing.pro.f9"
"es","missing","translation.pricing.pro.f10"
"es","missing","translation.pricing.pro.f11"
"es","missing","translation.pricing.pro.f12"
"es","missing","translation.pricing.pro.f13"
"es","missing","translation.pricing.pro.f14"
"es","missing","translation.pricing.pro.f15"
"es","missing","translation.pricing.business.name"
"es","missing","translation.pricing.business.desc"
"es","missing","translation.pricing.business.cta"
"es","missing","translation.pricing.business.f1"
"es","missing","translation.pricing.business.f2"
"es","missing","translation.pricing.business.f3"
"es","missing","translation.pricing.business.f4"
"es","missing","translation.pricing.business.f5"
"es","missing","translation.pricing.business.f6"
"es","missing","translation.pricing.business.f7"
"es","missing","translation.pricing.business.f8"
"es","missing","translation.pricing.business.f9"
"es","missing","translation.pricing.business.f10"
"es","missing","translation.pricing.business.f11"
"es","missing","translation.pricing.guarantee.title"
"es","missing","translation.pricing.guarantee.desc"
"es","missing","translation.pricing.faqTitle"
"es","missing","translation.pricing.faqSubtitle"
"es","missing","translation.pricing.faq.q1"
"es","missing","translation.pricing.faq.a1"
"es","missing","translation.pricing.faq.q2"
"es","missing","translation.pricing.faq.a2"
"es","missing","translation.pricing.faq.q3"
"es","missing","translation.pricing.faq.a3"
"es","missing","translation.pricing.faq.q4"
"es","missing","translation.pricing.faq.a4"
"es","missing","translation.pricing.faq.q5"
"es","missing","translation.pricing.faq.a5"
"es","missing","translation.pricing.faq.q6"
"es","missing","translation.pricing.faq.a6"
"es","missing","translation.pricing.ctaBadge"
"es","missing","translation.pricing.ctaTitle"
"es","missing","translation.pricing.ctaSubtitle"
